B,2018-11-12T23:55:49Z,56.3212894,-140.109672,6873577.34,8.6151846,32.33329423,-5.492815826
B,2018-11-12T23:55:50Z,56.2579753,-140.105758,6873585.79,8.64035028,32.33329423,-5.492815826
B,2018-11-12T23:55:51Z,56.1946608,-140.10187,6873594.25,8.66499462,32.33329423,-5.492815826
B,2018-11-12T23:55:52Z,56.1313458,-140.09801,6873602.72,8.68284882,32.33329423,-5.492815826
B,2018-11-12T23:55:53Z,56.0680304,-140.094175,6873611.2,8.61552648,32.33329423,-5.492815826
B,2018-11-12T23:55:54Z,56.0047145,-140.090368,6873619.69,8.59344156,32.33329423,-5.492815826
B,2018-11-12T23:55:55Z,55.9413982,-140.086586,6873628.19,8.52008112,32.33329423,-5.492815826
B,2018-11-12T23:55:56Z,55.8780814,-140.08283,6873636.71,8.62414866,32.33329423,-5.492815826
B,2018-11-12T23:55:57Z,55.8147642,-140.0791,6873645.24,8.68675968,32.33329423,-5.492815826
B,2018-11-12T23:55:58Z,55.7514465,-140.075396,6873653.77,8.61068772,32.33329423,-5.492815826
B,2018-11-12T23:55:59Z,55.6881284,-140.071717,6873662.32,8.68499682,32.33329423,-5.492815826
B,2018-11-12T23:56:00Z,55.6248099,-140.068064,6873670.88,8.77417986,32.33329423,-5.492815826
B,2018-11-12T23:56:01Z,55.561491,-140.064436,6873679.46,8.78900346,32.33329423,-5.492815826
B,2018-11-12T23:56:02Z,55.4981716,-140.060833,6873688.04,8.72991672,32.33329423,-5.492815826
B,2018-11-12T23:56:03Z,55.4348518,-140.057255,6873696.63,8.86406886,32.33329423,-5.492815826
B,2018-11-12T23:56:04Z,55.3715315,-140.053703,6873705.24,8.86892022,32.33329423,-5.492815826
B,2018-11-12T23:56:05Z,55.3082109,-140.050174,6873713.86,8.90034006,32.33329423,-5.492815826
B,2018-11-12T23:56:06Z,55.2448898,-140.046671,6873722.49,8.93648652,32.33329423,-5.492815826
B,2018-11-12T23:56:07Z,55.1815684,-140.043192,6873731.13,8.90613954,32.33329423,-5.492815826
B,2018-11-12T23:56:08Z,55.1182465,-140.039737,6873739.78,8.9247711,32.33329423,-5.492815826
B,2018-11-12T23:56:09Z,55.0549242,-140.036306,6873748.44,8.90995092,32.33329423,-5.492815826
B,2018-11-12T23:56:10Z,54.9916015,-140.032899,6873757.11,9.0010803,32.33329423,-5.492815826
B,2018-11-12T23:56:11Z,54.9282784,-140.029517,6873765.8,9.0452904,32.33329423,-5.492815826
B,2018-11-12T23:56:12Z,54.8649549,-140.026158,6873774.49,9.0975738,32.33329423,-5.492815826
B,2018-11-12T23:56:13Z,54.801631,-140.022823,6873783.2,9.10375974,32.33329423,-5.492815826
B,2018-11-12T23:56:14Z,54.7383067,-140.019511,6873791.92,9.15553278,32.33329423,-5.492815826
B,2018-11-12T23:56:15Z,54.674982,-140.016223,6873800.65,9.15556482,32.33329423,-5.492815826
B,2018-11-12T23:56:16Z,54.611657,-140.012957,6873809.39,9.20875458,32.33329423,-5.492815826
B,2018-11-12T23:56:17Z,54.5483315,-140.009716,6873818.14,9.2279025,32.33329423,-5.492815826
